本地,#genre#
剑阁综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=jgxwzhH265_4000
江安电视台,https://taijitv.zhonglong1.repl.co/sxg.php?id=jat_2000
江油综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=jyxwHD_2000
金口河综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=jkhdst_2000
金牛,https://taijitv.zhonglong1.repl.co/sxg.php?id=jnyx_2000
金堂电视台,https://taijitv.zhonglong1.repl.co/sxg.php?id=jtzhpd_2000
开江新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=kjxwzh_2000
乐山公共,https://taijitv.zhonglong1.repl.co/sxg.php?id=lsggpd_4000
乐山新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=lsxwzh_4000
利州综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=lzxwzh_2000
凉山新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=lsxwHDH265_4000
邻水,https://taijitv.zhonglong1.repl.co/sxg.php?id=lsxw_2000
龙泉综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=lqxw_2000
隆昌综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=lcxw_2000
芦山综合频道,https://taijitv.zhonglong1.repl.co/sxg.php?id=lszh_2000
罗江,https://taijitv.zhonglong1.repl.co/sxg.php?id=ljxwzh_2000
马边综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=mbxwzh_2000
马尔康,https://taijitv.zhonglong1.repl.co/sxg.php?id=mekxwzhpd_2000
眉山综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=msxwzhgq_2000
米易综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=myxwzh_2000
绵阳科技,https://taijitv.zhonglong1.repl.co/sxg.php?id=myetH265_4000
绵阳新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=myytH265_4000
绵竹,https://taijitv.zhonglong1.repl.co/sxg.php?id=mzxwzh_2000
冕宁综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=mnxw_2000
木里,https://taijitv.zhonglong1.repl.co/sxg.php?id=mltHD_4000
纳溪-1,https://taijitv.zhonglong1.repl.co/sxg.php?id=nxxw_2000
南部综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=nbxw_2000
南充综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=ncxwzh_2000
南江电视台,https://taijitv.zhonglong1.repl.co/sxg.php?id=njxw_2000
南溪综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=nxt_2000
内江公共,https://taijitv.zhonglong1.repl.co/sxg.php?id=njgg_4000
内江综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=njzh_4000
宁南综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=nnt_4000
攀钢新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=pgxwzh_2000
攀枝花新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=pzhytH265_4000
彭山综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=pszh_2000
彭州综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=pzxwzh_2000
蓬安综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=pazh_2000
蓬溪新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=pxxw_2000
平昌综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=pcxw_2000
平武综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=pwgq_4000
屏山综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=psxwzh_2000
蒲江综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=pjxw_4000
普格综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=pgt_4000
前锋,https://taijitv.zhonglong1.repl.co/sxg.php?id=qfxw_2000
青白江综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=qbjxwzh_2000
青川综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=qcxwzhH265_4000
青神综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=qszh_2000
渠县新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=qxxwzh_2000
荣县综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=rxzh_2000
三台TV,https://taijitv.zhonglong1.repl.co/sxg.php?id=stxwHD_2000
射洪综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=shzhH264_2000
石棉,https://taijitv.zhonglong1.repl.co/sxg.php?id=smxwzh_2000
什邡新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=sfx_2000
双流综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=slgq_2000
松潘,https://taijitv.zhonglong1.repl.co/sxg.php?id=spxwzhpdH264_2000
遂宁综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=snxwzhHDH265_4000
天全新闻,https://taijitv.zhonglong1.repl.co/sxg.php?id=tqzh_2000
通江综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=tjxwH265_4000
万源,https://taijitv.zhonglong1.repl.co/sxg.php?id=wyxwzh_2000
旺苍新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=wcxwzhH265_4000
武胜综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=wsxw_2000
五通桥,https://taijitv.zhonglong1.repl.co/sxg.php?id=wtqxwzh_2000
西昌,https://taijitv.zhonglong1.repl.co/sxg.php?id=xctHD_2000
西充综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=xczh_2000
喜德,https://taijitv.zhonglong1.repl.co/sxg.php?id=xdxw_4000
新都综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=xdzhpd_2000
新津,https://taijitv.zhonglong1.repl.co/sxg.php?id=xjzh_4000
兴文电视台,https://taijitv.zhonglong1.repl.co/sxg.php?id=xwt_2000
叙永电视台,https://taijitv.zhonglong1.repl.co/sxg.php?id=xyxw_2000
叙州新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=ybx_2000
宣汉综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=xhxwzh_2000
雅安公共,https://taijitv.zhonglong1.repl.co/sxg.php?id=yagg_2000
雅安新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=yazh_2000
雅安雨城,https://taijitv.zhonglong1.repl.co/sxg.php?id=ycpd_2000
盐边电视台,https://taijitv.zhonglong1.repl.co/sxg.php?id=ybtgq_2000
盐亭1,https://taijitv.zhonglong1.repl.co/sxg.php?id=ytzh_2000
仪陇新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=ylxw_2000
越西综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=yxt_4000
岳池,https://taijitv.zhonglong1.repl.co/sxg.php?id=ycxw_2000
昭化综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=zhxwzh_2000
中江新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=zjxwzh_2000
资阳新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=zyxwzh_2000
资中综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=zzzh_2000
自贡文化生活,https://taijitv.zhonglong1.repl.co/sxg.php?id=zggg_4000
自贡综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=zgxw_4000
郫县新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=pxds1_2000
荥经电视台,https://taijitv.zhonglong1.repl.co/sxg.php?id=xjdst_2000
阆中综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=lzxw_2000
沐川综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=mcxw_2000
泸县综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=lxxwzh_2000
珙县新闻,https://taijitv.zhonglong1.repl.co/sxg.php?id=gxzh_2000
梓潼综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=ztgq_2000
犍为新闻综合,https://taijitv.zhonglong1.repl.co/sxg.php?id=qwxwzh_2000
筠连TV,https://taijitv.zhonglong1.repl.co/sxg.php?id=ylyt_2000

利州综合,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv
攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8

影视,#genre#
「轮播」蓝光大片,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24066336
电影1905国内,http://nj001.x3322.net:88/ipv6/1905.php?id=1
CCTV6,http://nj001.x3322.net:88/ipv6/1905.php?id=2
电影1905国际,http://nj001.x3322.net:88/ipv6/1905.php?id=3
电影1905国际,http://49.235.110.121:9090/daili/1905.php?id=1905
电影1905国内,http://49.235.110.121:9090/daili/1905.php?id=1905-2
山东影视,rtmp://livealone.iqilu.com/iqilu/yspdhjOF03kn
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
西安影视,http://49.235.110.121:9090/daili/xa.php?id=xays
广东影视,http://8.217.90.28:9999/触电.php?id=gdys
广州影视,http://49.235.110.121:9090/daili/gz.php?id=yingshi
南宁影视,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
湖南电影,http://49.235.110.121:9090/daili/湖南.php?id=24
长沙影视,http://222.244.113.235:808/hls/15/index.m3u8
南京影视,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
绍兴影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
浙江影视,https://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
太原影视,http://live.cooltv.top/tv/tide.php?id=tyys
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
莱山影视,http://blivealone.litenews.cn/b245/bddf865636804b3d943b81a89fdf90de.flv
江西影视,http://115.149.139.141:10001/tsfile/live/1020_1.m3u8
安徽影视,http://api2.52tb.xyz/info?id=584&token=20230218jsyklh
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8
成都影视,http://live.cooltv.top/tv/cdtv.php?id=cdyswy
石河子影视,http://124.88.144.73:1935/live/jjsh/playlist.m3u8?
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
济南影视,http://222.175.159.226:808/hls/202334/index.m3u8
平泉影视频道,http://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
拉萨影视,http://220.182.45.198:20088/tsfile/live/1003_1.m3u8
新昌影视,https://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/HasBahCa.m3u8
永清影视,http://60.10.203.69:8000/4.m3u8
利辛影视,https://live.fst1994.net/hls/lixinys/index.m3u8
新昌影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
石首影视,http://p8.vzan.com/slowlive/798787236084269922/live.m3u8
华语影院 8M,http://49.235.110.121:9090/daili/bestv.php?id=hyyy
全球大片 8M,http://49.235.110.121:9090/daili/bestv.php?id=qqdp

浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel05/720p.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
成都影视,http://live.cooltv.top/tv/cdtv.php?id=cdyswy
欧美大片,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
安徽影视,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829369249612.m3u8
广东影视,http://183.237.231.139:9901/tsfile/live/1051_1.m3u8
广东影视,http://218.15.229.90:9901/tsfile/live/1002_1.m3u8
广东影视,http://116.11.158.91:8181/tsfile/live/1071_1.m3u8
山西影视,http://110.183.27.48:808/hls/17/index.m3u8
广西影视,http://111.59.63.32:9901/tsfile/live/1006_1.m3u8
广西影视,http://gxdl-lhs.8866.org:85/tsfile/live/1054_1.m3u8?key=txiptv&playlive=0&authid=0
广西影视,http://116.11.158.91:8181/tsfile/live/1004_1.m3u8
南宁影视,http://116.11.158.91:8181/tsfile/live/1126_1.m3u8
山东影视,http://222.134.240.136:9901/tsfile/live/1001_1.m3u8
胜利影视,http://222.134.240.136:9901/tsfile/live/1087_1.m3u8
河北影视,http://111.225.92.130:8800/hls/20/index.m3u8
吉林影视,http://stream1.jlntv.cn/yspd/sd/live.m3u8
浙江影视,https://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
南宁影视娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
隆化影视频道,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?zzhed
浙江教科影视,http://ali-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8?zzhed
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8?zzhed
浙江影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
山东高青影视,http://alivealone.litenews.cn/61/56d09086fb25449cb4eefb24f5042937.flv
河北平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
浙江影视,https://hw-m-l.cztv.com/channels/lantian/channel05/720p.m3u8
浙江绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
浙江|绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新疆石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
南宁影视娱乐,https://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
新昌休闲影视,https://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
4K影视,http://nas.jdshipin.com:8801/4kys.php
影视频道,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
溧水影视,http://live.lsrmw.cn/ysyl/sd/live.m3u8
广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
万州影视,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
固镇影视,http://www.guzhenm.com:7004/hls/hd-live.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8

香港,#genre#
凤凰中文,http://113.117.74.186:8081/hls/37/index.m3u8
凤凰资讯,http://113.117.74.186:8081/hls/36/index.m3u8
凤凰香港,http://113.117.74.186:8081/hls/38/index.m3u8

凤凰中文,http://43.142.32.164:9999/小果.php?id=test1_4000&Cf.m3u8
凤凰资讯,http://43.142.32.164:9999/小果.php?id=test2_4000&Cf.m3u8

凤凰中文,http://60.250.216.209:8570/http/61.67.128.130:8078/hls/21/80/phoenixch.m3u8
凤凰资讯,http://60.250.216.209:8577/http/61.67.128.130:8078/hls/20/80/phoenixif.m3u8

凤凰中文,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52003/index.m3u8
凤凰资讯,http://180.97.247.27/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52002/index.m3u8

凤凰中文,https://taijitv.zhonglong1.repl.co/sxg.php?id=test1_4000
凤凰资讯,https://taijitv.zhonglong1.repl.co/sxg.php?id=test2_4000

体育频道,#genre#
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,rtmp://9sv2.mine.nu/sat/tv721
广东体育,http://113.91.169.197:9999/rtp/239.77.0.112:5146
广东体育,http://r.jdshipin.com/LiYdg
魅力足球,https://taijitv.zhonglong1.repl.co/sxg.php?id=mlyy_4000
劲爆体育,https://taijitv.zhonglong1.repl.co/sxg.php?id=lqhxjcHDH265_4000
CCTV5,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV5,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV-5+体育赛事,http://222.243.28.152:9901/tsfile/live/0016_1.m3u8
极限运动,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/144/index.m3u8
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv
山东体育,http://60.208.44.186:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育,rtmp://livealone.iqilu.com/iqilu/typdhjOF03kn
24小时体育,http://111.20.35.103:6610/yinhe/2/ch00000090990000001594/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=?世界杯WorldCup
杭州体育,https://hw-m-l.cztv.com/channels/lantian/channel17/1080p.m3u8
天空体育 格斗,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/15097/index.m3u8
天空体育 德甲,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7234/index.m3u8
天空体育 足球,http://a16e00c6.ucomist.net/iptv/UPKY3Y8BF6KNX8/7341/index.m3u8
澳门体育,http://61.244.22.5/ch4/sport_ch4.live/chunklist_w1501922041.m3u8
澳门体育,http://61.244.22.5/ch4/sport_ch4.live/playelist.m3u8

测试,#genre#
爱自然,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
TVB JADE,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153505
TVB-E,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153398
TVB-J1,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153395
TVBS欢乐,rtmp://9sv2.mine.nu/sat/tv421
TVBS新闻,rtmp://9sv2.mine.nu/sat/tv551
TVB经典,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&stream=571197&extension=ts
TVB星河,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153506
东森财经,rtmp://9sv2.mine.nu/sat/tv571
东森超视,rtmp://9sv2.mine.nu/sat/tv331
华视,rtmp://9sv2.mine.nu/sat/tv111
民视,rtmp://9sv2.mine.nu/sat/tv051
千禧经典,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153503
台视,rtmp://9sv2.mine.nu/sat/tv071
纬来日本,rtmp://9sv2.mine.nu/sat/tv771
纬来体育,rtmp://9sv2.mine.nu/sat/tv721
纬来育乐,rtmp://9sv2.mine.nu/sat/tv701
无线新闻台,http://4ksuper.live/play/live.php?mac=00:1A:79:50:63:9E&extension=ts&stream=153399
中视,rtmp://9sv2.mine.nu/sat/tv091
